SCH_ID,STU_ID,Profmath,byses,usecalc,urban,gender
1431,143116,3,1.559999943,5,0,1
1431,143117,2,0.850000024,5,0,0
1431,143118,4,1.159999967,5,0,1
1431,143121,4,1.980000019,5,0,0
1431,143125,3,1.129999995,5,0,0
1431,143127,3,1.580000043,4,0,0
1431,143128,3,1.480000019,5,0,1
1432,143202,4,0.589999974,5,0,0
1432,143203,3,0.189999998,3,0,0
1432,143204,2,0.479999989,2,0,1
1432,143205,4,0.469999999,5,0,1
1432,143206,0,0.409999996,1,0,0
1432,143207,4,0.02,4,0,0
1432,143208,3,-0.449999988,4,0,0
1432,143209,3,-0.340000004,5,0,0
1432,143210,4,-0.159999996,5,0,1
1432,143212,4,0.699999988,5,0,1
1432,143213,5,-0.419999987,5,0,1
1432,143215,4,-0.150000006,5,0,0
1432,143216,3,0.600000024,5,0,1
1432,143217,3,1.399999976,5,0,1
1432,143218,4,0.540000021,5,0,0
1432,143219,4,0.50999999,5,0,0
1432,143220,2,-0.25,3,0,1
1432,143221,1,-0.75999999,5,0,1
1432,143222,2,-0.389999986,5,0,1
1432,143223,4,0.340000004,5,0,1
1432,143224,2,0.540000021,5,0,0
1432,143225,2,-0.100000001,5,0,0
1432,143226,0,0.079999998,4,0,0
1432,143228,4,-0.25,4,0,1
1432,143229,4,1.100000024,5,0,0
1441,144101,3,-0.330000013,5,0,0
1441,144102,4,0.029999999,5,0,0
1441,144103,3,-0.119999997,5,0,1
1441,144105,1,-0.239999995,5,0,0
1441,144106,3,0.090000004,5,0,0
1441,144107,1,-1.649999976,5,0,0
1441,144108,4,0.409999996,5,0,0
1441,144109,3,-0.419999987,5,0,0
1441,144110,2,0.529999971,5,0,0
1441,144111,1,-0.349999994,5,0,1
1441,144112,4,1.059999943,5,0,1
1441,144113,2,0.529999971,4,0,1
1441,144114,4,-0.529999971,4,0,0
1441,144115,4,-0.050000001,5,0,0
1441,144116,2,0.409999996,3,0,1
1441,144117,3,0.5,1,0,0
1441,144118,4,0,5,0,1
1441,144119,3,0.200000003,4,0,0
1441,144121,4,-0.270000011,5,0,0
1441,144122,3,0.649999976,5,0,0
1441,144123,4,-0.479999989,4,0,0
1441,144124,3,-0.090000004,3,0,0
1441,144125,3,0.409999996,5,0,1
1441,144126,4,-0.839999974,3,0,0
1441,144127,3,0.119999997,5,0,0
1441,144129,2,-0.639999986,5,0,1
1441,144130,4,-0.439999998,4,0,1
1441,144131,4,-0.340000004,5,0,1
1441,144132,3,0.119999997,5,0,0
1442,144201,1,-0.519999981,5,0,1
1442,144202,3,0.730000019,5,0,1
1442,144203,2,0.109999999,5,0,1
1442,144204,1,-0.449999988,5,0,1
1442,144205,1,-1.080000043,4,0,0
1442,144206,4,0.600000024,4,0,1
1442,144207,3,0.079999998,5,0,1
1442,144208,1,-0.74000001,4,0,0
1442,144209,1,0.720000029,4,0,1
1442,144210,0,0.419999987,5,0,0
1442,144211,3,-0.059999999,5,0,1
1442,144212,4,0.560000002,4,0,0
1442,144213,2,-1.090000033,5,0,1
1442,144214,1,-0.819999993,3,0,1
1442,144215,2,-0.699999988,5,0,0
1442,144216,4,1.399999976,5,0,0
1442,144217,4,-0.239999995,5,0,0
1442,144218,3,1.129999995,4,0,1
1442,144219,3,-0.07,5,0,1
1442,144220,3,0.330000013,5,0,1
1442,144221,2,-0.289999992,5,0,1
1442,144222,2,-0.389999986,5,0,1
1442,144223,2,-0.99000001,5,0,1
1442,144224,4,-0.379999995,5,0,0
1442,144225,3,-0.310000002,5,0,1
1442,144226,2,-0.460000008,5,0,0
1442,144227,0,-0.660000026,5,0,0
1442,144228,0,-0.200000003,5,0,1
1442,144229,3,0.660000026,5,0,1
1442,144230,3,-1.00999999,4,0,1
1442,144231,4,-0.600000024,5,0,1
1442,144232,1,-0.75999999,5,0,1
1442,144233,1,-0.029999999,5,0,0
1451,145101,3,0.930000007,5,0,0
1451,145102,1,-0.280000001,3,0,0
1451,145103,4,0,5,0,0
1451,145104,2,-0.059999999,2,0,0
1451,145105,4,1,4,0,0
1451,145106,4,1.230000019,5,0,0
1451,145107,3,0.779999971,2,0,1
1451,145108,3,-0.270000011,2,0,0
1451,145109,1,-0.790000021,2,0,0
1451,145110,2,-0.230000004,5,0,1
1451,145111,3,0.839999974,5,0,0
1451,145112,3,-0.07,4,0,1
1451,145113,2,-0.479999989,5,0,0
1451,145114,2,-0.140000001,5,0,1
1451,145115,1,-0.920000017,5,0,1
1451,145116,4,1.470000029,5,0,0
1451,145117,4,-0.280000001,5,0,1
1451,145118,4,0.649999976,5,0,0
1451,145119,2,-0.180000007,4,0,1
1451,145120,1,-1.440000057,3,0,0
1451,145121,3,-0.610000014,2,0,1
1451,145122,2,-0.689999998,3,0,0
1451,145123,2,-0.090000004,2,0,1
1451,145125,2,-0.779999971,5,0,0
1451,145126,2,-0.639999986,5,0,0
1452,145201,1,0.769999981,5,0,0
1452,145204,3,0.949999988,5,0,0
1452,145208,4,-0.02,5,0,0
1452,145211,3,-0.119999997,2,0,1
1452,145212,2,0.560000002,5,0,1
1452,145214,3,0.400000006,5,0,1
1452,145225,2,0.200000003,5,0,1
1452,145228,3,-0.600000024,5,0,1
1452,145230,3,-0.639999986,5,0,1
1452,145231,4,0.50999999,5,0,0
1461,146101,2,-0.01,5,0,1
1461,146102,3,-0.469999999,5,0,1
1461,146103,1,0.50999999,2,0,0
1461,146104,1,-0.810000002,2,0,0
1461,146105,3,0.340000004,5,0,1
1461,146106,4,0.170000002,4,0,0
1461,146107,3,0.589999974,5,0,0
1461,146108,3,0.730000019,5,0,0
1461,146109,2,-0.689999998,4,0,1
1461,146110,3,0.270000011,2,0,0
1461,146111,1,0.639999986,5,0,0
1461,146112,4,0.319999993,4,0,0
1461,146113,4,-0.569999993,5,0,1
1461,146114,3,0.5,5,0,1
1461,146116,2,0.140000001,3,0,1
1461,146117,3,-0.129999995,5,0,0
1461,146119,1,-0.529999971,5,0,1
1461,146121,3,0.159999996,4,0,0
1461,146122,2,0.589999974,5,0,1
1462,146201,1,-0.409999996,5,0,1
1462,146202,1,-0.389999986,5,0,1
1462,146203,3,-0.920000017,2,0,0
1462,146205,3,-0.150000006,5,0,0
1462,146206,3,0.409999996,5,0,0
1462,146207,1,-1.440000057,5,0,0
1462,146210,2,0.589999974,5,0,1
1462,146211,3,0.5,5,0,1
1462,146213,2,0.189999998,5,0,1
1462,146216,2,-0.310000002,5,0,1
1462,146218,2,0.189999998,4,0,0
1462,146219,0,-0.730000019,5,0,0
1462,146220,3,0.360000014,5,0,0
1471,147101,1,-0.75,5,0,1
1471,147102,0,-0.49000001,2,0,0
1471,147103,3,0.119999997,4,0,0
1471,147104,3,0.039999999,4,0,0
1471,147105,0,-0.319999993,2,0,1
1471,147106,1,-0.930000007,5,0,0
1471,147107,2,-1.269999981,4,0,0
1471,147109,4,0.239999995,2,0,0
1471,147110,3,-0.610000014,5,0,0
1471,147111,3,-0.379999995,2,0,1
1471,147112,2,0.25,5,0,0
1471,147113,2,-0.660000026,5,0,0
1471,147114,0,-0.930000007,5,0,0
1471,147115,3,-0.980000019,5,0,0
1471,147116,4,-0.689999998,5,0,0
1471,147117,3,-0.140000001,5,0,0
1471,147119,1,-0.680000007,1,0,1
1471,147120,1,-0.680000007,4,0,1
1471,147121,3,0.100000001,2,0,1
1471,147122,1,-0.419999987,5,0,1
1471,147124,3,0.959999979,5,0,1
1471,147125,1,-0.769999981,5,0,0
1471,147126,1,0.230000004,4,0,0
1471,147128,3,0.02,1,0,0
1471,147129,4,0.430000007,2,0,0
1471,147130,1,-0.360000014,5,0,0
1472,147202,1,0.730000019,5,0,1
1472,147204,4,-0.189999998,5,0,1
1472,147205,3,1.00999999,5,0,0
1472,147206,3,-1.149999976,4,0,1
1472,147208,3,-0.159999996,2,0,0
1472,147209,4,0.25999999,5,0,0
1472,147210,5,-0.629999995,2,0,0
1472,147211,4,0.569999993,5,0,1
1472,147212,2,1.49000001,5,0,1
1472,147213,5,0.75,5,0,0
1472,147215,3,-0.150000006,4,0,0
1472,147217,4,0.569999993,5,0,1
1472,147218,4,0.689999998,5,0,1
1472,147220,1,-0.49000001,3,0,0
1472,147222,4,1.159999967,5,0,1
1472,147223,4,-0.730000019,5,0,0
1472,147225,2,-0.330000013,4,0,0
1472,147227,3,0,5,0,1
1481,148101,3,0.25999999,5,0,1
1481,148102,1,-0.050000001,5,0,1
1481,148103,3,0.419999987,5,0,1
1481,148104,3,0.159999996,4,0,0
1481,148105,4,0.090000004,5,0,0
1481,148106,2,-0.25,5,0,1
1481,148107,4,-0.479999989,5,0,1
1481,148108,2,0.159999996,4,0,0
1481,148111,4,0.810000002,4,0,0
1481,148113,1,-0.50999999,1,0,1
1481,148114,1,0.100000001,1,0,0
1481,148115,2,-0.550000012,3,0,0
1481,148116,4,0.920000017,5,0,0
1481,148117,1,-1,5,0,1
1481,148118,1,1.049999952,5,0,0
1481,148120,1,0.119999997,5,0,1
1481,148121,1,-0.519999981,2,0,1
1481,148123,1,-0.239999995,4,0,0
1481,148125,0,-0.829999983,5,0,1
1482,148201,2,0.360000014,4,0,0
1482,148202,3,-0.189999998,1,0,0
1482,148204,1,-0.899999976,3,0,0
1482,148205,4,-0.439999998,5,0,1
1482,148206,4,0.119999997,5,0,0
1482,148208,4,0.829999983,5,0,1
1482,148209,1,-0.360000014,4,0,1
1482,148210,3,-0.319999993,3,0,0
1482,148212,3,0.50999999,5,0,1
1482,148214,1,-0.370000005,5,0,1
1482,148215,3,0.300000012,5,0,0
1482,148216,1,1.059999943,5,0,0
1482,148217,2,0.300000012,4,0,0
1482,148218,4,0.569999993,5,0,0
1482,148220,2,0.280000001,5,0,1
1482,148221,3,0.059999999,5,0,0
1482,148222,2,0.579999983,5,0,1
1482,148223,3,1.470000029,5,0,0
1482,148224,2,1.470000029,5,0,1
1482,148225,3,0.25,5,0,0
1491,149103,2,-0.389999986,4,0,1
1491,149105,1,0.150000006,4,0,1
1491,149106,1,-0.230000004,1,0,1
1491,149108,3,-0.310000002,5,0,0
1491,149109,4,0.25999999,2,0,0
1491,149111,3,-0.07,4,0,1
1491,149112,3,-0.670000017,5,0,1
1491,149115,4,-0.600000024,5,0,1
1491,149116,2,-0.910000026,5,0,0
1491,149117,4,-0.079999998,5,0,1
1491,149120,1,-0.870000005,3,0,0
1491,149121,2,-0.270000011,5,0,1
1491,149122,1,0.730000019,5,0,1
1491,149124,1,-0.75999999,5,0,1
1491,149125,1,-1.289999962,5,0,0
1492,149201,4,0.109999999,5,0,0
1492,149202,1,-0.689999998,4,0,0
1492,149203,3,0.340000004,5,0,1
1492,149204,1,-0.340000004,5,0,0
1492,149205,1,-0.519999981,4,0,1
1492,149208,4,-0.090000004,5,0,1
1492,149209,3,-0.360000014,1,0,0
1492,149211,1,-0.689999998,1,0,0
1492,149212,0,0.100000001,3,0,0
1492,149213,2,-1.080000043,4,0,0
1492,149214,1,-0.310000002,1,0,0
1492,149215,2,-0.189999998,4,0,1
1492,149216,1,-0.709999979,5,0,0
1492,149217,2,-0.980000019,4,0,1
1492,149219,1,-0.970000029,3,0,0
1492,149220,3,-1.309999943,5,0,1
1492,149221,3,-0.540000021,5,0,0
1492,149223,1,-0.119999997,4,0,1
1492,149224,0,-0.340000004,5,0,0
1492,149225,4,-0.460000008,4,0,0
1492,149226,3,0.079999998,5,0,0
1492,149227,1,-0.730000019,5,0,0
1492,149228,3,0.300000012,5,0,1
1492,149229,4,0.379999995,5,0,1
1492,149230,2,-0.769999981,4,0,1
1492,149231,1,-0.07,4,0,1
1492,149232,1,-0.75999999,4,0,1
1501,150101,4,-0.980000019,5,0,1
1501,150102,3,-0.330000013,5,0,1
1501,150103,2,0.189999998,5,0,0
1501,150105,4,-0.889999986,5,0,1
1501,150107,2,0.74000001,5,0,0
1501,150108,2,0.289999992,5,0,1
1501,150110,4,-0.529999971,5,0,1
1501,150111,3,-0.310000002,4,0,0
1501,150112,2,-0.419999987,5,0,1
1501,150114,1,1.549999952,5,0,1
1501,150115,2,-0.419999987,5,0,1
1501,150116,4,-0.07,5,0,0
1501,150117,1,0.829999983,5,0,1
1501,150118,4,0.02,5,0,1
1501,150119,4,1.230000019,5,0,0
1501,150121,1,-0.01,5,0,1
1501,150122,3,-0.100000001,2,0,0
1501,150123,3,-0.930000007,4,0,0
1501,150124,3,0.839999974,3,0,0
1501,150125,2,-0.75,2,0,1
1501,150126,4,-0.150000006,5,0,0
1501,150127,3,0.310000002,5,0,0
1501,150128,3,-0.49000001,5,0,1
1501,150129,2,-0.370000005,5,0,0
1501,150130,4,0.090000004,4,0,0
1501,150131,3,-0.100000001,5,0,0
1502,150202,2,-0.01,3,0,1
1502,150203,2,-0.100000001,5,0,1
1502,150204,3,0.409999996,4,0,0
1502,150205,1,-0.829999983,4,0,0
1502,150206,0,-0.25,4,0,0
1502,150207,3,0.059999999,5,0,1
1502,150208,5,0.090000004,5,0,0
1502,150209,1,0.029999999,4,0,0
1502,150210,1,1.159999967,4,0,1
1502,150211,2,-0.209999993,3,0,1
1502,150212,4,0.209999993,3,0,0
1502,150213,3,-0.02,5,0,1
1502,150214,1,0.529999971,4,0,1
1502,150215,2,-0.170000002,3,0,0
1502,150216,1,-0.140000001,3,0,0
1502,150217,2,-0.029999999,5,0,1
1502,150218,4,-0.779999971,5,0,0
1502,150219,1,-0.649999976,3,0,0
1502,150220,1,-0.219999999,4,0,1
1502,150221,1,-0.379999995,5,0,0
1502,150222,2,-0.230000004,5,0,1
1502,150223,3,0.170000002,5,0,1
1502,150224,4,-0.159999996,5,0,1
1502,150226,1,-0.790000021,2,0,1
1511,151101,1,0.319999993,3,0,1
1511,151103,1,-0.479999989,5,0,1
1511,151104,1,0.639999986,5,0,0
1511,151105,2,0.140000001,5,0,1
1511,151106,1,-0.330000013,4,0,0
1511,151107,0,-0.569999993,5,0,1
1511,151108,0,-0.25999999,5,0,0
1511,151110,4,-0.050000001,5,0,0
1511,151111,2,-0.289999992,4,0,0
1511,151113,1,-0.439999998,4,0,1
1511,151114,4,1.080000043,4,0,1
1511,151115,2,0.629999995,5,0,1
1511,151117,3,-1.169999957,5,0,1
1511,151121,3,1.470000029,5,0,1
1511,151123,3,-0.02,2,0,1
1511,151124,1,-0.639999986,5,0,1
1511,151127,4,0.050000001,5,0,0
1511,151128,2,-0.460000008,4,0,1
1511,151129,1,0.100000001,3,0,1
1512,151201,3,0.469999999,5,0,1
1512,151202,3,-0.02,5,0,0
1512,151203,4,-1.169999957,5,0,1
1512,151205,3,0.49000001,5,0,0
1512,151206,1,0.180000007,5,0,0
1512,151207,1,-0.389999986,2,0,1
1512,151208,2,-0.189999998,5,0,1
1512,151209,1,-0.239999995,5,0,1
1512,151210,2,-0.310000002,5,0,0
1512,151211,1,-0.170000002,2,0,1
1512,151213,1,-0.730000019,5,0,0
1512,151214,2,-0.349999994,5,0,0
1512,151216,3,-0.540000021,1,0,1
1512,151217,0,-0.050000001,2,0,0
1512,151218,2,0.07,5,0,1
1512,151219,2,-0.029999999,5,0,0
1512,151220,3,-0.300000012,5,0,0
1512,151221,2,-0.600000024,5,0,1
1512,151222,0,-0.159999996,2,0,1
1521,152101,4,0.039999999,5,0,0
1521,152102,4,0.319999993,5,0,0
1521,152103,0,-1.129999995,4,0,0
1521,152104,3,1.059999943,5,0,0
1521,152105,3,0.5,5,0,1
1521,152106,3,-0.300000012,5,0,1
1521,152107,1,-0.680000007,4,0,0
1521,152108,4,1.24000001,5,0,0
1521,152109,2,0.639999986,4,0,1
1521,152110,4,1.419999957,5,0,1
1521,152111,3,0.99000001,5,0,1
1521,152112,3,0.07,4,0,0
1521,152113,0,-0.49000001,1,0,0
1521,152114,4,0.689999998,5,0,1
1521,152115,4,-0.469999999,5,0,0
1521,152116,1,0.699999988,5,0,1
1521,152117,3,0.519999981,2,0,1
1521,152118,4,0.029999999,5,0,1
1521,152120,1,-0.800000012,2,0,1
1521,152121,3,0.870000005,5,0,1
1521,152122,3,-0.090000004,5,0,0
1521,152123,2,0.090000004,5,0,1
1521,152124,4,-0.109999999,4,0,1
1521,152125,1,-0.050000001,2,0,0
1521,152126,1,-0.540000021,5,0,1
1521,152127,3,1.49000001,1,0,0
1521,152128,3,-0.280000001,3,0,0
1521,152129,3,0.790000021,2,0,0
1522,152201,4,0.050000001,5,0,0
1522,152202,1,-0.230000004,5,0,0
1522,152203,3,1.230000019,5,0,1
1522,152205,4,0.879999995,5,0,1
1522,152206,1,0.119999997,2,0,1
1522,152207,3,1.029999971,5,0,0
1522,152208,3,-0.02,5,0,0
1522,152209,4,1.25,5,0,1
1522,152211,1,0.340000004,4,0,0
1522,152213,4,1.570000052,5,0,1
1522,152214,4,1.549999952,4,0,1
1522,152215,4,1.179999948,5,0,0
1522,152216,1,1.519999981,5,0,0
1522,152217,4,0.189999998,5,0,1
1522,152218,1,0.079999998,3,0,1
1522,152219,3,0.289999992,3,0,1
1522,152220,4,1.24000001,5,0,1
1522,152221,4,1.080000043,5,0,1
1522,152222,4,1.480000019,5,0,0
1522,152223,4,1.120000005,5,0,1
1522,152225,2,1.179999948,1,0,0
1522,152226,3,0.029999999,5,0,0
1531,153101,2,-0.400000006,4,0,1
1531,153102,1,-0.400000006,4,0,0
1531,153103,1,-0.589999974,5,0,0
1531,153104,3,-0.109999999,5,0,0
1531,153106,3,-0.349999994,5,0,1
1531,153107,1,-0.670000017,2,0,0
1531,153108,4,-0.49000001,5,0,0
1531,153109,2,0.319999993,2,0,1
1531,153110,1,0.340000004,5,0,0
1531,153111,2,-0.02,2,0,1
1531,153112,3,-0.219999999,5,0,1
1531,153113,3,-0.219999999,5,0,1
1531,153114,1,-0.039999999,2,0,1
1531,153115,4,-0.360000014,5,0,1
1531,153116,1,-0.419999987,2,0,0
1531,153117,2,-0.639999986,5,0,1
1531,153119,1,-0.310000002,1,0,0
1531,153121,3,0.430000007,5,0,0
1531,153122,3,0.529999971,5,0,1
1531,153123,3,-0.709999979,5,0,1
1531,153124,3,1.049999952,4,0,0
1531,153125,2,-0.039999999,2,0,0
1531,153126,1,-0.689999998,2,0,1
1531,153127,2,-0.579999983,4,0,1
1531,153128,3,-0.569999993,5,0,1
1531,153129,1,-1.169999957,5,0,1
1531,153131,1,-0.270000011,1,0,0
1532,153202,1,-0.02,3,0,1
1532,153205,4,-0.330000013,4,0,0
1532,153206,2,-1.350000024,5,0,0
1532,153207,1,0.670000017,5,0,1
1532,153208,2,-0.939999998,5,0,1
1532,153210,3,-1.080000043,5,0,0
1532,153211,3,0.589999974,5,0,1
1532,153213,0,-0.239999995,2,0,0
1532,153214,3,0.449999988,5,0,1
1532,153215,1,-0.860000014,5,0,0
1532,153216,3,-0.639999986,5,0,0
1532,153217,3,0.159999996,5,0,1
1532,153218,3,-0.280000001,5,0,0
1532,153219,2,0.180000007,5,0,1
1532,153220,4,-0.389999986,5,0,1
1532,153221,2,-0.860000014,4,0,1
1532,153222,4,0.899999976,5,0,1
1532,153223,3,-0.389999986,4,0,1
1532,153224,2,-1.360000014,2,0,1
1532,153225,2,-0.519999981,2,0,0
1532,153226,1,-1.379999995,5,0,1
1532,153227,3,-0.01,5,0,1
1532,153229,3,-0.109999999,5,0,0
1541,154101,3,0.829999983,5,0,0
1541,154102,1,-0.670000017,2,0,1
1541,154103,1,-0.150000006,2,0,0
1541,154104,4,-0.140000001,4,0,1
1541,154105,4,-0.100000001,4,0,0
1541,154106,3,-0.850000024,3,0,0
1541,154107,1,-0.790000021,5,0,1
1541,154108,1,-0.879999995,2,0,1
1541,154109,3,-0.649999976,5,0,1
1541,154110,2,-1.49000001,5,0,1
1541,154111,2,0.039999999,5,0,1
1541,154112,1,-0.180000007,5,0,1
1541,154113,2,-0.409999996,4,0,1
1541,154114,2,-0.709999979,5,0,0
1541,154115,3,0.25,5,0,1
1542,154201,3,-0.5,5,0,1
1542,154202,3,1.169999957,5,0,1
1542,154203,3,0.180000007,5,0,1
1542,154204,4,1.269999981,4,0,1
1542,154206,1,0.349999994,4,0,0
1542,154207,1,0.07,1,0,0
1542,154208,1,0.519999981,5,0,1
1542,154209,4,-0.07,5,0,1
1542,154210,2,-0.200000003,4,0,0
1542,154211,2,0.25,4,0,1
1542,154212,2,0.140000001,5,0,1
1542,154213,3,0.800000012,5,0,0
1542,154214,3,-0.469999999,5,0,1
1542,154215,2,0.589999974,5,0,0
1542,154216,1,0.680000007,5,0,1
1542,154217,2,0.239999995,5,0,1
1542,154219,1,-0.059999999,4,0,0
1542,154220,4,0.49000001,4,0,0
1542,154221,1,0.720000029,5,0,1
1542,154222,2,-0.400000006,4,0,0
1542,154224,3,-0.349999994,4,0,1
1542,154225,4,0.270000011,5,0,1
1542,154227,4,1.070000052,5,0,1
1542,154228,2,1.730000019,2,0,0
1542,154229,2,0.829999983,2,0,0
1542,154230,3,1.059999943,2,0,1
1542,154231,3,0.569999993,3,0,0
1551,155102,3,-0.180000007,5,0,0
1551,155103,3,-0.200000003,4,0,0
1551,155104,4,-0.07,4,0,0
1551,155105,3,0.519999981,5,0,1
1551,155106,2,-0.600000024,5,0,0
1551,155107,4,-0.219999999,5,0,1
1551,155108,4,-0.699999988,4,0,1
1551,155109,3,-0.170000002,5,0,0
1551,155111,1,-0.409999996,4,0,1
1551,155112,1,-0.569999993,2,0,1
1551,155113,3,0.340000004,4,0,1
1551,155114,4,-0.519999981,5,0,0
1551,155116,3,0.039999999,5,0,0
1551,155118,3,-0.200000003,5,0,1
1551,155119,3,0.889999986,5,0,1
1552,155201,4,0.159999996,5,0,1
1552,155202,3,-0.75,5,0,0
1552,155203,4,0.5,5,0,1
1552,155205,3,-1.080000043,4,0,1
1552,155209,2,-0.5,5,0,0
1552,155210,1,0.219999999,4,0,1
1552,155211,1,-0.699999988,5,0,1
1552,155214,2,0.419999987,4,0,0
1552,155216,2,-0.129999995,5,0,1
1552,155218,1,0.170000002,2,0,1
1552,155219,3,1.169999957,4,0,1
1552,155220,2,0.74000001,3,0,1
1552,155222,3,-0.319999993,3,0,0
1552,155224,1,-1.309999943,5,0,1
1552,155227,1,1.230000019,2,0,1
1552,155228,4,0.930000007,5,0,1
1552,155230,3,0.01,2,0,0
1552,155231,1,-0.25,4,0,1
1561,156101,2,-0.860000014,5,0,0
1561,156102,2,1.25999999,5,0,0
1561,156104,2,-0.310000002,4,0,0
1561,156105,3,0.109999999,5,0,1
1561,156106,4,-0.75999999,5,0,0
1561,156107,4,0.5,5,0,1
1561,156110,1,0.629999995,5,0,1
1561,156111,0,0.239999995,5,0,0
1561,156112,2,0.159999996,4,0,0
1561,156113,4,0.180000007,3,0,0
1561,156114,4,0.99000001,5,0,0
1561,156115,1,-0.159999996,5,0,1
1561,156117,3,0.079999998,5,0,1
1561,156119,4,-0.170000002,5,0,0
1561,156120,3,-0.330000013,5,0,1
1561,156121,2,0,5,0,1
1561,156122,2,-0.409999996,5,0,1
1562,156201,4,-0.050000001,5,0,0
1562,156205,4,-0.699999988,5,0,0
1562,156207,4,0.150000006,5,0,0
1562,156208,1,0.310000002,2,0,0
1562,156209,2,-0.529999971,5,0,1
1562,156210,1,0.090000004,5,0,1
1562,156211,4,0.129999995,5,0,1
1562,156212,4,0.02,5,0,0
1562,156213,1,0.540000021,3,0,0
1562,156214,4,0.280000001,5,0,1
1562,156215,3,0.5,3,0,0
1562,156216,3,0.029999999,5,0,0
1562,156217,4,-0.460000008,5,0,0
1562,156218,1,-0.560000002,2,0,0
1562,156219,3,-0.310000002,5,0,1
1562,156220,4,-0.550000012,2,0,0
1562,156222,2,-0.49000001,5,0,0
1562,156223,1,-0.920000017,5,0,0
1562,156224,4,-0.560000002,5,0,1
1562,156225,3,-0.270000011,5,0,0
1562,156226,4,-0.860000014,5,0,1
1562,156227,1,-0.330000013,5,0,0
1562,156228,2,-0.479999989,5,0,0
1562,156230,1,-0.270000011,5,0,1
1562,156231,4,0.25,4,0,0
1562,156232,2,-0.589999974,4,0,0
1571,157101,3,-1.330000043,5,0,0
1571,157102,1,1.49000001,5,0,1
1571,157103,3,-0.419999987,4,0,1
1571,157104,2,-0.600000024,5,0,1
1571,157105,2,0.119999997,5,0,1
1571,157106,3,-0.270000011,4,0,0
1571,157107,3,-0.469999999,4,0,0
1571,157109,4,0.400000006,5,0,0
1571,157110,4,-0.090000004,4,0,0
1571,157111,1,0.02,4,0,0
1571,157112,2,-1.059999943,2,0,1
1571,157113,4,0.949999988,5,0,0
1571,157114,3,-0.059999999,5,0,0
1571,157116,1,0.49000001,2,0,0
1571,157119,3,-0.280000001,5,0,0
1571,157121,2,0.01,4,0,0
1571,157122,3,-0.469999999,5,0,0
1571,157123,4,0.589999974,5,0,0
1571,157124,3,-0.579999983,5,0,1
1571,157125,2,0.090000004,5,0,0
1571,157126,2,-0.469999999,5,0,0
1571,157127,1,-0.400000006,5,0,0
1571,157128,2,-0.159999996,5,0,1
1572,157201,4,0.419999987,5,0,1
1572,157202,2,0.649999976,5,0,0
1572,157203,3,-0.730000019,5,0,0
1572,157204,1,-0.059999999,5,0,1
1572,157205,4,-0.100000001,5,0,0
1572,157206,2,-0.5,5,0,1
1572,157207,4,0.270000011,5,0,0
1572,157209,3,0.059999999,5,0,0
1572,157210,4,-0.090000004,5,0,0
1572,157211,4,1.090000033,5,0,1
1572,157212,3,0.180000007,4,0,0
1572,157213,2,-0.850000024,5,0,1
1572,157215,2,-1.399999976,4,0,0
1572,157216,3,-0.170000002,5,0,1
1572,157217,4,-0.189999998,5,0,1
1572,157218,1,0.230000004,5,0,1
1581,158101,1,0.439999998,5,0,1
1581,158102,3,0.07,5,0,0
1581,158104,2,-0.460000008,5,0,1
1581,158105,3,-0.610000014,2,0,1
1581,158106,2,-0.07,5,0,0
1581,158107,0,0.02,2,0,0
1581,158108,4,-0.620000005,5,0,1
1581,158109,3,-0.389999986,5,0,0
1581,158110,3,-0.310000002,5,0,1
1581,158111,4,0.119999997,5,0,1
1581,158112,3,-0.129999995,5,0,1
1581,158114,2,-0.239999995,5,0,0
1581,158115,2,0.469999999,5,0,0
1581,158117,3,-0.469999999,5,0,0
1581,158119,1,-0.589999974,5,0,1
1581,158120,4,0.100000001,5,0,1
1581,158122,2,1.080000043,5,0,1
1581,158123,4,-0.209999993,5,0,1
1581,158124,3,-0.270000011,5,0,1
1581,158125,3,-0.340000004,5,0,1
1581,158126,4,-0.469999999,5,0,1
1581,158127,3,-0.50999999,5,0,0
1581,158128,3,1.049999952,5,0,1
1581,158129,4,0.860000014,5,0,0
1581,158130,4,1.25,4,0,1
1581,158131,3,0.02,5,0,1
1581,158132,1,0.340000004,5,0,0
1581,158133,4,0.600000024,5,0,0
1581,158134,3,0.239999995,5,0,0
1582,158201,3,1.49000001,5,0,0
1582,158204,3,-0.839999974,5,0,1
1582,158205,2,-0.449999988,5,0,0
1582,158209,2,-0.340000004,5,0,0
1582,158210,1,-0.550000012,5,0,0
1582,158211,0,-0.109999999,5,0,1
1582,158212,3,-0.589999974,5,0,1
1582,158213,2,-0.790000021,5,0,1
1582,158214,2,-0.670000017,5,0,0
1582,158215,3,-0.49000001,5,0,1
1582,158217,3,-0.610000014,4,0,0
1582,158221,4,1.25,5,0,1
1582,158223,4,0.819999993,5,0,1
1582,158225,2,-1.220000029,5,0,1
1582,158226,1,-0.039999999,5,0,1
1582,158229,0,-1.440000057,2,0,1
1582,158230,3,-1.179999948,5,0,0
1582,158232,2,-0.340000004,5,0,0
1582,158233,2,-0.790000021,5,0,1
1592,159201,3,-0.479999989,4,0,0
1592,159202,1,-1.059999943,5,0,0
1592,159203,1,-1.149999976,4,0,0
1592,159205,4,1.269999981,5,0,0
1592,159206,0,-0.340000004,3,0,0
1592,159207,3,-0.660000026,5,0,0
1592,159208,1,0.720000029,3,0,0
